SiteCode,DataValue,LocalDateTime,UTCOffset,VariableCode,QualityControlLevelCode
ZOGNO,0.0,19/12/1974 09:00,1,Precipitation,2
ZOGNO,0.0,20/12/1974 09:00,1,Precipitation,2
ZOGNO,0.0,21/12/1974 09:00,1,Precipitation,2
ZOGNO,0.0,22/12/1974 09:00,1,Precipitation,2
ZOGNO,11.0,23/12/1974 09:00,1,Precipitation,2
ZOGNO,0.0,24/12/1974 09:00,1,Precipitation,2
ZOGNO,0.0,25/12/1974 09:00,1,Precipitation,2
ZOGNO,0.0,26/12/1974 09:00,1,Precipitation,2
ZOGNO,0.0,27/12/1974 09:00,1,Precipitation,2
ZOGNO,0.0,28/12/1974 09:00,1,Precipitation,2
ZOGNO,0.0,29/12/1974 09:00,1,Precipitation,2
ZOGNO,0.0,30/12/1974 09:00,1,Precipitation,2
ZOGNO,0.0,31/12/1974 09:00,1,Precipitation,2
ZOGNO,0.0,01/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,02/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,03/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,04/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,05/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,06/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,07/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,08/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,09/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,10/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,11/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,12/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,13/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,14/01/1975 09:00,1,Precipitation,2
ZOGNO,20.0,15/01/1975 09:00,1,Precipitation,2
ZOGNO,16.0,16/01/1975 09:00,1,Precipitation,2
ZOGNO,24.0,17/01/1975 09:00,1,Precipitation,2
ZOGNO,40.0,18/01/1975 09:00,1,Precipitation,2
ZOGNO,18.0,19/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,20/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,21/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,22/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,23/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,24/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,25/01/1975 09:00,1,Precipitation,2
ZOGNO,16.0,26/01/1975 09:00,1,Precipitation,2
ZOGNO,12.0,27/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,28/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,29/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,30/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,31/01/1975 09:00,1,Precipitation,2
ZOGNO,0.0,01/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,02/02/1975 09:00,1,Precipitation,2
ZOGNO,3.0,03/02/1975 09:00,1,Precipitation,2
ZOGNO,2.0,04/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,05/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,06/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,07/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,08/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,09/02/1975 09:00,1,Precipitation,2
ZOGNO,1.0,10/02/1975 09:00,1,Precipitation,2
ZOGNO,10.0,11/02/1975 09:00,1,Precipitation,2
ZOGNO,40.0,12/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,13/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,14/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,15/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,16/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,17/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,18/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,19/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,20/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,21/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,22/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,23/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,24/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,25/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,26/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,27/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,28/02/1975 09:00,1,Precipitation,2
ZOGNO,0.0,01/03/1975 09:00,1,Precipitation,2
ZOGNO,0.0,02/03/1975 09:00,1,Precipitation,2
ZOGNO,15.0,03/03/1975 09:00,1,Precipitation,2
ZOGNO,0.0,04/03/1975 09:00,1,Precipitation,2
ZOGNO,0.0,05/03/1975 09:00,1,Precipitation,2
